user_id,primary_affiliation,department
963d3b5a-fc2e-4e52-879b-97a747695ccd,Staff,Enterprise Systems Grp
15ec4d7e-d9fc-45ce-8b02-c8ce158175ea,Student,'25
c70d9abe-9dcd-4879-ac08-4abaae44350e,Staff,Development Shr Srvc
1f08afca-9cae-48af-9fe7-7fd8cef812ff,Student,'28
987d7a9d-cc34-4495-88d8-7be58b23baba,Staff,Web Strategy & Design
8b14bdeb-4764-4393-b102-3d63a5c43d01,Student,'26
d4d04b8e-2af5-4fd0-9b7e-5d67d55046de,Staff,Tuck Academic Ops
c1581482-34ef-4b24-832c-0eb89cbcea4b,Faculty,Tuck Faculty
b570273c-f70b-489b-a533-b0c6b03ae119,Student,'26
2dba16a3-866f-4c3b-9685-4240d12b20e4,Student,TU26
30a36d98-87ce-484e-995b-2533bc2a088b,Staff,Primary Care
59f6a26f-7b25-4c77-a83f-7023fa61a133,Staff,Tuck Exec Education
a00c5de2-6030-41c0-817d-59e3ebe9499a,Staff,Primary Care
a5b1dbeb-4776-41ff-8107-75c8939b322c,Staff,Sales Support
d98f84f5-22f7-4b38-bbde-0cc7e5758f5b,Student,'28
b4b9d246-b2b7-4174-898a-0be3fca41261,Student,'28
e3431538-09bb-4971-9f23-09194c226c0b,Staff,Thayer School
9a72dbbc-62fb-4d1a-96b4-f7e48f9db999,Student,GR
3e76e571-78a4-4f08-a83e-f921c58075a6,Student,'27
79a5c5ea-b0a2-4743-8cb5-f42b27edcaf3,Faculty,Government
35494f51-01de-4659-be93-cfac90ad7505,Student,TU26
e38cfcfc-73ef-4ad8-8ee8-7c6542e8e952,Staff,Dartmouth Cancer Ctr
5565c45d-051f-4b66-9980-b9c6e09e75c4,Faculty,Computer Science
edf57156-e8b1-4c46-acbf-0ca662e2f5c9,Faculty,Dept Med Ed
28267863-d4d4-4dbf-88d6-c866f71c078c,Student,'28
daa4fd39-05da-46c8-ae0b-510dc9079a1b,Staff,OSP Administration
a65bcd04-3ab9-446f-808a-16bdcf7666dd,Student,'25
6639fd95-b907-422b-8efd-ef7b85e73d20,Student,TU26
151562f5-ac54-45fa-87f1-5b05826a632f,Staff,Biomed Data Sci
532ed47b-84b0-4495-aac9-e3dea226627b,Staff,Primary Care
0e2b5801-bcfc-4dfe-8605-bd12ec861a37,Student,'28
e0b35b73-6019-4358-91f6-7f0eb5b75e03,Student,TU26
902efc7d-a348-4a17-8c96-f69f80758d4f,Student,'26
e6256d54-2223-4925-91d3-6056ea2bbb40,Student,TU26
d4d78b42-538e-4bdd-831e-b49fd961c7c8,Staff,OSP Administration
5202410a-ffe5-421e-bc73-507967d2477a,Student,GR
4a9aa479-6499-4231-8080-0abc5437a625,Staff,OSP Administration
bb495927-4eb0-4bab-99f4-1281aa31c3d8,Staff,Digital Online Lning
c34c69b8-65f3-4072-a612-01244ba82a3d,Faculty,Epidemiology
90407ffc-bb9b-42d2-8869-09672232ceab,Faculty,Economics
67f0948e-0daa-4069-91eb-538e2037a146,Faculty,Computer Science
7823060d-1b1e-4379-b111-7aba1e6d9c00,Student,TU26
f89e0096-be25-406f-a43d-4a3d3a0e3065,Staff,A&S Finance Center
d8aca9e5-075a-403b-ad92-b6207ef4f2f1,Student,TU26
ea5f84a0-372e-4390-97a6-5aabb4430d81,Faculty,Micro Immuno
f59a14d2-cdee-4c66-a1f8-b56f53505977,Staff,Arts + Sciences
e5674d27-b7f6-4f5c-911a-5ae99bac1abc,Student,'27
223f91f0-4e88-4e40-840b-b399beb2962c,Staff,Development Shr Srvc
f1cd2d92-11d4-40f6-b9da-bd181ed70a01,Staff,Dart College Fund
ccf88183-4aec-4334-af12-bb0c6268bc14,Faculty,Pediatrics
70e7d735-e4da-408d-8231-7bbe35503d48,Student,'27
b4cce699-20fb-41ae-8c5e-a5b881f9454d,Staff,OSP Administration
1b6586a7-aa39-44af-9ca2-4de57248f8d0,Student,TU26
7d01bff2-0ac5-488f-a420-b9cb0d85cd56,Student,GR
899f18d5-99cc-4783-9304-252527de2694,Student,TH
6cccc41e-4c2d-4f36-b9c6-679d8ee1e68d,Staff,Micro Immuno
9ab5cd0f-cd2f-4e09-ade6-77872546d103,Student,TU26
e29cb14b-e488-4c84-ba2d-645dbe89e8dc,Student,TU26
396c75d7-b95e-49ec-960d-547736fa5e4c,Staff,Micro Immuno
32d8ce56-9838-45cb-81f4-3e0fc3bc8a51,Staff,Lib-R&L
ac2351df-46e6-4447-9abe-6bf361af3b04,Faculty,Micro Immuno
d7949e41-71da-4b34-9857-a623dbc2e8cf,Student,'25
f8be76cf-9437-45c6-8e0a-a5553e36cfa1,Student,'28
6bd34aa4-37ed-41ae-8c32-0978a368a14e,Student,'25
72ba454d-061b-465a-82d3-5cdc48d08e42,Faculty,Music
8d583b17-0735-4f35-9c65-87bd776c06cd,Staff,Primary Care
c75e7d42-3729-48e5-99b1-95ee7a7049b6,Student,TU26
070f0451-e722-4694-9cc4-a12b539e976b,Student,'25
39e1fe58-7d2a-4860-8df2-eee16dbf265b,Faculty,Computer Science
d77e3967-88af-484e-89e2-cede2cf4baef,Staff,Dean of Faculty
0d695ce2-0c90-44be-8631-7162b24958ca,Staff,OSP Administration
4e79576a-6515-410e-ba9c-5977ee828129,Student,GR
266e6e17-876f-45ce-a600-37f9e1d30316,Faculty,Micro Immuno
ba40e3cd-aa57-4ab5-a070-f04d57df4218,Staff,Tuck Advancement
8f424755-9ffe-4cf5-9ec5-f2563cc661f5,Member,[]
495c287c-a063-4240-a17b-d4bcdb9d9bda,Faculty,Computer Science
765de9db-fad5-4fd3-8b61-10e1aac1f128,Student,'28
9b2bb189-e0ce-43ce-b69f-2cd130749882,Student,TU26
d5aa40c2-9403-4a4a-ae37-8f57182861b7,Staff,Primary Care
563fc12b-154b-4a55-b9a0-2b8d81ac41e2,Student,'25
a13cec8a-7d64-4574-b34e-2d50f6a34199,Student,'28
0b2c92c5-a671-484f-93a6-d7f416de9a33,Student,UG
afa0e362-9e93-4d63-964a-f3f90cb58000,Student,'25
df5e8fbd-1c67-48cf-95b7-323f011b66be,Faculty,English
a4c85885-2ac0-4a86-b031-9b0f87188d71,Student,TU26
b913257b-acc6-4e23-8058-dd5d823a6a7a,Student,'27
1d89cc4f-cc2a-4643-b95e-cccc79a10166,Student,GR
bd6204de-2564-4fff-bd8a-495dd1247aaf,Staff,Rsch Comp
6bccc8d2-c25e-49aa-a9d1-9917f42a7278,Student,'25
26950f2b-4353-4a8a-a905-874eb7e6677d,Student,'28
4c076d42-47cb-4fe0-9166-570fdf790255,Student,'28
fee15445-bd8d-4100-a166-92b5dbb68adb,Faculty,Biochem Cell Biology
ddc0de8c-3a4d-4bcc-a3a4-fe3eaf514ce2,Staff,Geisel Education
e8519568-145b-4eaf-ab55-e9ff42e4c9ec,Student,'25
e5b979e2-e22e-48ae-9555-7864ccb4d2da,Student,DM
7c0bf7ac-9cc7-4afb-8ebe-de385194ec68,Student,GRLS
06fd0c5e-46d5-4d41-9940-31075b18075d,Faculty,PBS
0acd5bb2-72ec-45ae-b47b-057f7bb0d919,Student,'26
4df9c50d-5182-4674-8964-46200556b36e,Faculty,Computer Science
58a951c1-01f9-4599-8831-2a08d9832e5c,Student,'25
fb029d23-b8e5-4ff4-a9a4-f26cb5e01b3e,Student,'23
51679c69-cbbb-40d1-9059-ca28de7c3dce,Student,'28
a0ad639a-f2d8-4ba2-b1e4-f6bace5dc3d0,Student,'25
298efa79-ac59-47d5-84d0-feb89dc23d30,Student,'28
17e7cb3c-cf4f-4801-99f6-3f14f0a36d72,Student,'28
683cb6a8-9738-4f31-8bf9-3db7c9e1d20d,Student,'25
6e59e6d1-a625-4453-8a2f-7af76fd701e6,Student,'25
913fa4e0-f7bb-4913-a770-9c3f5f37e1c1,Student,'28
3cf595be-6013-460f-8395-601e94f1b23f,Staff,Dart College Fund
623d04dd-f5b3-4c14-8d44-597605dc04d9,Student,GR
c28603b9-0c98-4877-8bdb-cc611abccdc5,Student,'27
fd9394ed-a4f0-4508-ba7b-80e08a01aab8,Student,GR
7b222cda-d6d6-40bc-8eb4-09aacb26d126,Student,'25
ed9a2725-7cb8-4240-937d-21f59b90de9a,Student,'25
b00e5075-5560-4e19-8923-d4488c5d55c0,Student,GR
5242d9f1-5f16-4b21-9433-716a72f63726,Staff,Magnuson Center
273bfc84-48fd-4fcc-8356-2b88a54d0ffc,Student,'25
c944904d-38a0-4f72-b3fc-4d19afd70996,Student,GR
eba21f01-dd95-4c1b-9548-cf468f169cf6,Faculty,PBS
72ff4c46-df36-4bf5-8fd1-20c889845db4,Student,'27
c136684a-f04f-425e-b3c2-011889e49c8a,Faculty,PBS
1ec53d05-8725-4f09-b314-86cde013824d,Student,'28
2e9ffb70-79eb-45b9-b650-d598c5201ebf,Staff,Dartmouth Institute
e7cc2101-06b3-4250-a39a-b8e37dde76f8,Student,GR
b41a3eb2-7533-45fe-a677-f2906f643bf2,Student,'28
6048dd9d-567c-4dbf-9f1f-9630175246d5,Student,DM
50ced75e-5f2a-492b-8d4e-cdeba3513d1c,Student,'25
2c097af5-ec9b-4053-8d26-db864b098c17,Staff,Dartmouth Cancer Ctr
f8f15ad9-d090-4c67-a8f9-7b1be616d306,Student,'27
43dc2127-94e7-455d-a41a-38c9915566c1,Member,[]
c6bf6645-aeb3-44e4-bb49-89066ecc6c33,Student,'25
19ff306a-55a7-4098-b7e9-a79377ea8f10,Student,'28
7159c370-7772-4180-8c8e-ba022711b126,Student,'28
20d5c560-1bfa-4c33-ad2b-ca3674dff832,Faculty,Inst for Writing Rhetoric
fd6325bf-8d57-4001-945a-bd6ce5139990,Student,'28
d9eb2f30-bee6-41a8-a804-902a41bd4037,Student,'25
61323737-6bd0-4128-a574-45fd2349ac56,Student,'27
02305368-7821-4cdc-af58-652b0ae2b5eb,Student,'25
7344ea98-f450-4b19-8b95-a72ee65c34bb,Staff,Computing Geisel
38cc847f-ab95-45b2-9bf7-6106d73b2ba2,Staff,Lib-Biomed
078b48fd-8e08-4c6b-a2b6-79438a4ea149,Staff,Inst Rsch
250b3ad5-31ce-4f11-9bde-98175d34ce69,Faculty,PBS
e3da2700-b2df-4b27-a104-e9da00e55d66,Staff,Dartmouth Institute
1c53ff29-ac0b-40f3-ac37-fb0b2d7ae0ba,Student,'28
063dfcbc-45ce-4453-9412-f940ae0f99d4,Student,'28
f2de709f-6d36-4f56-ad74-d5ada5f6240a,Faculty,Tuck Faculty
9b2068ec-9158-4a0a-a6c9-cd466de33476,Student,'25
b82da024-6365-44a5-bdf3-d818b2d724c5,Staff,Tuck Advancement
4077bf56-7f4e-4aea-8084-f330893146c4,Student,TH
9edb1fa5-fe04-46a8-ad75-c55b99ee2d32,Member,Campus IT Support
4fe88c23-eb15-4d4d-b793-51ce04cac791,Staff,OSP Administration
0413f617-21c3-4299-a1fe-f69d9621ab06,Student,GR
f4ad686b-9193-4884-b4e5-957015e67d44,Staff,Campus IT Support
6e92f487-d6cb-400a-8b0c-2fa6038f5d9f,Member,Campus IT Support
5b28ebaa-cf11-4661-a27b-3ed81f6aa969,Student,'27
bb4c53b1-2374-4730-8fb6-962a821a4e13,Student,GR
68e61120-66e3-4765-a3d7-f136af97f40c,Faculty,Art History
b1ff371f-fa53-41e1-83e8-786ce789d4bb,Staff,Presidents Ofc
8b2cabbd-8cf3-4604-9669-c0d93776e0d2,Faculty,Biomed Data Sci
31662dde-b635-40e1-a2d3-736054370f63,Student,GR
d0baac57-b736-4a24-a8b9-aa88400334f3,Student,GR
26f0178c-eb2d-4fda-bea1-f3053699d5e3,Student,GR
ac8f152d-b348-48a1-93aa-363f917c5c28,Student,'28
d90ebdfe-b677-4883-bc72-cb0612f0aa8e,Student,'28
037bec11-67b5-4bc1-8075-b7b27843e325,Faculty,Psychiatry
654123ee-8268-4abf-a055-16d8667e736d,Faculty,Mathematics
b222ddc3-1f1c-498f-bab8-f3784387d6c5,Member,[]
fb7f3cc7-3ef3-43ad-a235-63f9771cd921,Staff,OSP Administration
b4a3a177-1bbb-49f8-89d4-0f952b082060,Student,GR
3ba6240c-7266-4767-9ef3-4da1d99883a2,Staff,Geisel Education
02017bce-d7c0-477c-8a3e-340bf811b2f4,Student,'28
ed97cb89-de90-45a4-a8ce-757397e0e8fb,Staff,Primary Care
3e0ebbc8-525a-4164-95fb-48fade8cf4bb,Student,GR
bff465ae-efdb-4bff-8426-9fa0f4622cd8,Student,'27
b11cdf06-aa1c-4c03-9418-3d56f6eae906,Staff,Lib-R&L
4e03461a-133c-49dd-8850-bc16793b75af,Staff,OSP Administration
82037050-6542-43b9-8e10-4870fe9fc4c6,Student,TH
4409acb5-e69a-4278-a4f4-1fafd9a9dd70,Student,'25
a3b28503-327c-4262-b134-be7b312f0468,Student,'27
e50e4800-d394-4371-a5ee-b81e88494be2,Faculty,Micro Immuno
6cd6d192-cee2-41c0-831d-61ffa6e9247b,Staff,Primary Care
44973c25-037c-4b5d-9064-0f5bb642f711,Staff,Dartmouth Institute
fc5183b8-2241-43b4-a2fc-0ec4afde3d86,Staff,Primary Care
f8598839-546d-412f-b9eb-7f6e4b002fac,Staff,Dartmouth Institute
aad43744-2439-4915-b070-765d08a45489,Faculty,Medicine
eeb4af2d-fb62-4e4a-865d-9a85321123ca,Faculty,Economics
b3003f13-96c2-45a2-823c-dabdb8c5897a,Staff,Enterprise Systems Grp
a6f677fc-bc72-4347-80b1-89a252c003a1,Faculty,Biological Sciences
0ee36995-aff6-4265-a182-85d31a0d4f6c,Staff,Dartmouth Institute
f7f66e70-f630-454b-9417-cc17f8498429,Staff,Primary Care
7a977d23-7819-47ee-9b64-4ee1a7dbc4a0,Staff,Primary Care
5b6a1569-89db-4269-8e07-0a4acd265881,Student,GR
bddde627-b1a3-4eed-954c-5e7812c2f232,Faculty,Anthropology
e5d16b2d-78e1-425e-b875-12ae2f6e004e,Student,'27
16f2d161-f197-42dd-a1e3-6472ec1cd73f,Staff,Infrastructure Group
56b59303-04c8-421f-a8e0-6d9650df810e,Student,'28
6ac9d7de-2c5f-4b13-8270-f7668be121f0,Staff,Computer Science
9f82d3ac-637f-4b68-9c80-7da3204e1ccf,Student,GRLS
65280381-d680-41dd-b7c3-26385c24bff5,Staff,Dartmouth Institute
6dcda38b-7dd5-455e-860c-0084d717faa9,Staff,Lib-Biomed
de51d321-dc98-426d-adbe-5a035129a5c7,Faculty,Tuck Faculty
d3f4d37d-e8d0-4335-9175-ca9247f85826,Staff,Dartmouth Cancer Ctr
71a254f9-3310-4352-843e-37755102e22e,Faculty,Thayer School
dd4e969d-5c19-4046-8994-7837ed9f04d4,Student,'27
4d83d02c-574f-4422-8934-1477f28af8fd,Student,DM
45c1af7f-c967-4bcc-8fd1-79d3ed540ef6,Faculty,Philosophy
2a9e808c-560a-4782-a3cb-e4bf6130be4a,Student,'28
e4d01466-f664-4890-8b0c-61b9e9179697,Faculty,Linguistics
f8bbf727-eb64-4157-9cc1-e5fbff1a3cb6,Faculty,Medicine
c6303c7a-5c17-4624-93a6-63040a1f4a88,Student,'26
0f2054cd-d9ba-4310-bd27-5337fcb83d47,Staff,Registrar UG
6de6bb03-6825-4186-9590-0956ccc3e945,Staff,Dartmouth Institute
cc60c8c3-1a8a-4d3b-b686-8a3184efcd5b,Faculty,Spanish & Portuguese
ae050a19-cb19-4c42-ab8b-b5416227517e,Staff,Geisel Education
cc1b7a9c-7f95-47c9-a99e-a82f4dab1e7d,Student,'27
848c9f24-ca72-4aea-af34-f48cd3c74755,Faculty,PBS
720f90c5-7c58-4865-9753-43b020216d52,Staff,Geography
77f870b4-1e65-4c56-835c-090108e1f44f,Student,'28
3470e4d7-c294-4f80-a17a-1c63468139d5,Staff,Lib-Spec Collection
3a83a8c5-6c58-43b5-8be0-2a5990fc8ee5,Faculty,Government
11cc828e-956a-4bae-91f1-c024d4e9b009,Faculty,Psychiatry
a3b2eafe-974d-4e7a-b1bf-10e41641b7ea,Faculty,Spanish & Portuguese
570306b2-2c0c-4c1c-8ddd-9f817a2cb814,Faculty,PBS
66ddfa01-26a8-48ce-a02f-020c76a89858,Student,'28
98744579-6e84-49ee-8da3-f028fc145128,Member,Tuck Faculty
9d025272-e31c-4191-9f6f-f90305e90748,Faculty,Computer Science
e7b66e4a-027d-4b71-98b6-105e79fc52c9,Student,'24
6a01c14f-cdf9-4cea-a435-ef6535cba4a1,Student,GR
31071289-b3a9-4950-bf4b-9dd4490c862d,Staff,Dartmouth Cancer Ctr
7f931c02-a9e8-42ea-8625-7c861dade146,Member,Institutional Animal Care and Use Committee
4961f573-7f81-4e77-8324-4c082662c4ad,Student,'25
458774c0-2b28-4b9b-8071-fb7e60d83c35,Faculty,Biomed Data Sci
1f5f870f-36d6-4f8f-916b-655931394b1c,Faculty,Mathematics
242f24c9-2d29-4867-872f-4690dec87c08,Faculty,Biological Sciences
d56b9940-8a61-4b36-8764-aad096f8f35b,Staff,Dartmouth Institute
3aba4874-4af9-4ccb-88b5-b539e407c0f9,Student,UG
ddd8b115-3ac1-4e37-bd9f-cb9e07be0bb2,Faculty,Spanish & Portuguese
803c985e-2a8a-43c5-80b7-99b5965b4e4f,Faculty,PBS
9a2a9c48-be36-4b9a-90ba-156401b227d7,Student,'25
6dcf59bc-06bd-4904-9150-2e8c315a9fb3,Member,TDI Other Programs
e8fcfcdf-4cc5-45bf-9d70-f58028abed67,Staff,Dartmouth Institute
30ad9941-209e-4db0-8d8f-8eb1c1ac5051,Student,GREC
81e08088-0333-4e9b-94da-77c890f87e6e,Student,GR
27ef6a91-5187-4ecf-9ecb-fcdee09f014c,Student,GR
ef2fff1a-e4bc-49c5-9a27-708f3166d7b4,ExEmployee,Computer Science
dbc7c198-139d-4ffd-bc57-8f642213fc16,Faculty,Spanish & Portuguese
b1245352-3575-4bc2-b09d-1fde9a46c3b9,Staff,Admin/Prov Fin Ctr
04ba1a43-ddf8-4b9f-b5c4-76811fee0bda,Staff,Computing Geisel
5d158e06-195f-492c-8ba6-1b7f707b34b6,Student,'26
de478d9a-65ce-4b6d-a6fd-c40aa14f74de,Faculty,Tuck Faculty
bf159093-fd59-4424-b621-92e709162756,Student,'27
29b536a9-3538-4244-9a1d-ba1e53a89e5e,Faculty,Geisel Education
8db1ad16-4427-4a79-be01-59c6447b9f15,Faculty,Inst for Writing Rhetoric
8064d7b1-57c2-44f7-9225-9f1b35ca3589,Staff,Alum Adm Ambsdrs
c1835b62-9d11-47b2-b69c-5bf0e588f1b1,Student,'27
87ed1a98-c287-47e4-bacd-e5780217a6d3,Student,'28
59b7765e-5fed-443a-89a3-76ab6409ddc4,Student,'27
04cf303c-e8a1-4676-8f68-24cc240e2fbf,Student,'26
bdf80d5b-a1af-4b3b-ba07-f48bee80dea5,Staff,Digital Online Lning
e87d5002-5464-43be-9b5b-bb125c32a0e8,Faculty,Geography
b4935427-d1fd-4e31-9762-6b70685aa858,Faculty,PBS
44715820-80a1-476b-830f-2c3008b4b5c5,Staff,Dartmouth Institute
c6179e97-dd90-45ea-933e-4e05d8f25d38,Student,DM
12f9e23c-acae-40d8-aa58-2762d50cc462,Staff,Geisel Education
26597f0f-4cbd-4231-9b56-6c9c175ff118,Student,'28
10d2c743-f35e-41ea-a202-d2a8a91b3455,Student,GRHC
64b6896c-aa73-4eb4-917e-11f166184c11,Staff,Campus Operations
038f99e2-f5d2-4a3b-90ab-38cf445241ff,Staff,Collis Center
27a7815a-225f-4e22-8cb2-5df93b750ba7,Student,'27
9f4b6ecb-caa6-487b-b4d5-3654e739e587,Faculty,Biochem Cell Biology
36f7ee2c-6cf9-4921-94c2-6c683f6e0a0a,Alum,GR
3f01e43d-4295-47f3-a414-034d13f96b22,Student,'25
e192aa4f-eaea-4712-84ce-c06ff2c6b134,Faculty,French and Italian
a36f3c4a-2e1f-4f49-80e1-775cf782f12f,Staff,Undergrad Dean's Office
50c3f21e-47b1-453b-9dd8-1ece457dc093,Student,'26
bfeb2368-c674-4135-a36d-91125abb6802,Faculty,Tuck Faculty
1dab2086-a2d4-4ff6-9ad9-6d07d60ff2a9,Staff,Donor Engagement
c3dbc2eb-6e32-4398-b069-5639b433d7f1,Faculty,Spanish & Portuguese
6e2ba2b2-7329-4dbe-b3d5-21894953172a,Student,'27
7db63c27-1d92-4b06-8ec8-1dbe70dc6113,Student,DM
3ed93aef-d291-4d90-a427-d7da87b65fa6,Faculty,Health Pol Clin Prac
bd02d627-898b-4215-a2c7-09f59833e52b,Student,TH
0be37e97-c758-4339-9eb0-f31f9b90573e,Staff,Diversity & Inclusion
257a92e7-0673-4a17-b6c2-3d434e4cd326,Student,'26
7cfcc920-df29-4dc2-a449-674a3bc6f2c6,Member,Health Services
6526d87d-beb3-4554-bd80-c6ea85567ef5,Faculty,PBS
62c78779-db6c-451b-a2c2-96337f65caf7,Student,DM
2be38102-e45b-4d63-86f8-497f9542be62,Student,'27
766a393f-544d-4b71-88c7-0479f2016e45,Student,'28
87c27420-85cb-4e8e-912c-9ac09273451c,Staff,Ctr for Social Impact
750c9960-f905-4979-be6c-cc8d893f5c9f,Member,Computer Science
52b6a74d-0a7b-4b1f-bdb0-09e9989c9637,Member,Economics
dd695f75-2ff1-4f1a-a379-d31e14373d12,Staff,Geisel Education
a6810d66-6fe6-42c4-a900-43fe20df7c55,Staff,Epidemiology
71cb7ff6-3079-428d-985f-6870992b703e,Student,'25
39cdcbaf-5ad9-4951-b18d-bde5c623c407,Faculty,PBS
39367db2-8ca7-4453-887d-c58387141029,Student,'28
58283d0c-eb50-49af-8e6c-4e07345e0937,Staff,Dartmouth Institute
003d3a73-bba1-4092-a65f-f4dc319a44d9,Staff,Lib-R&L
3a7159a1-c2ad-438e-94ab-5d06d8b01645,Student,'28
4e9f4781-cb0a-4e17-a0b1-9fb520578542,Student,DM
db5264ce-4e1e-44f7-8010-e3cea493581c,Student,'25
d68961d7-c71f-4106-9ba8-385b012817ab,Faculty,Computer Science
1150e952-6102-407d-bcb0-e6242dc578e2,Faculty,Environmental Studies
82d2b850-b321-4a6c-ae3d-fcead499f478,Staff,Dickey Ctr
be608cb6-90d6-4fa6-934b-7d5388b3569d,Student,'25
a6a5e30d-86ce-45e5-b88a-fdfc151252bf,Student,TH
b495d38a-06fe-4f78-ae7e-e874d4e2e08e,Member,Tuck Research Support
a349ad99-3f04-42ef-9b30-de619c99ad51,Staff,Geisel Education
8b36dc79-eb89-4a88-ba6f-73c4e4c8bd9f,Student,DM
6dec8b27-d152-4b39-8108-1c68e15ae902,Faculty,Micro Immuno
97e543c6-31a7-4d60-9a31-6b6c071ba756,Student,GR
3d4ceccf-4ca7-4f18-9500-c127406d390a,Student,'26
68634610-e235-4013-a14e-24d115ce4801,Staff,Geography
ae76f32d-c658-468b-89dd-11d14e1085fc,Faculty,Studio Art
94949605-df01-4d9b-adc5-c48fec0f9c26,Student,DM
91e97985-9aaa-4b94-8f26-540952890a9e,Student,DM
770673d3-6198-4283-99ea-59d7ea884749,Staff,Primary Care
8c8aff6b-996a-4265-9499-2f3c37429076,Member,PBS
05a5c3e7-7b2b-47a5-9714-552a410cd3f6,Faculty,Earth Sciences
1dbe6b38-db0e-4a8d-b0f6-d5ecd58c385f,Staff,Thayer School
b2ecd9b5-5407-4c47-ae7a-8d9a56a46e5d,Staff,SA Systems Tech
8d2bb69e-8844-43bb-802b-887314ab792e,Staff,Computing Geisel
d9f211db-6694-4120-9ab4-adf20782f587,Faculty,OB GYN
659a0d38-ae77-42b5-9cee-2ed4451b6117,Staff,Studio Art
ec5f169d-c578-4212-b0a6-85efc255a8b3,Student,DM
69860f76-da06-4733-9422-a5a99a8478ec,Faculty,Medicine
5a723a9f-e4a2-4d29-9eaf-c1dd6b6dab84,Student,GR
39feeb48-3ea4-47fe-945e-0df4a98b1a1b,Student,'28
131a2854-7469-4224-8e9f-033d15c01730,Staff,First Gen Office
bf4ecc37-c781-477a-bb77-77bb8f6e9a79,Alum,23
6c8c5590-40ce-4ffb-9c19-5a4615eedd0f,Student,GR
876defbe-b4c4-4a6f-9b62-13d740b45a8c,Staff,Dartmouth Institute
99250ba9-8ef8-4878-ba2f-b96728c8f510,Faculty,Economics
4e9bd5b6-ebab-471e-8e00-d71a2cd53145,Faculty,Medicine
8e2a9323-0ae0-47fb-beba-13aea988f95d,Student,'27
de0aae46-c850-4712-a88a-7d700060e8d3,Faculty,PBS
e79495ef-9b7d-4c06-a399-3bb4e097e888,Student,GR
2589763d-8957-4b1f-8101-b47fe3f6d650,Faculty,History
1444f576-82c7-4863-ac83-9bf91deec5f4,Student,'25
c6cd1b95-04a9-447c-9271-e63f146fedfa,Student,TH
4184f781-bc62-4f00-85ae-d0ea7114cfa7,Faculty,Physics & Astronomy
1d09d11e-2dd9-4123-a9eb-85cd7524d479,Student,GR
dfebfbda-3efd-4c54-aaeb-4573f2bb0fbc,Faculty,Physics & Astronomy
903e774f-2443-48a1-a465-ff0ba9c0d98f,Student,GR
5cb12235-b76c-4b67-8480-72d66d5b6662,Student,'27
4a31f354-d4a0-488f-a982-56dbc41de4ef,Faculty,Studio Art
1dfde5b1-c2f5-4ede-8c77-82b678f38533,Student,'28
5d61c9f5-c1b1-4e29-af1d-ffc04ff627ae,Student,TH
ba0d4050-1d65-4c47-999c-9d755b8142d3,Member,Economics
02bd0e7a-98a7-452f-b137-7438b681da58,Staff,Student Life
68621919-2570-45db-9dc5-6b8e45d4d86c,Student,DM
249fed9a-2ee2-4c38-b165-57ac9da05b84,Staff,Enterprise Systems Grp
94b1020b-bc33-422c-a66c-50d0914ba36f,Staff,CSV Admin
3dcbbb3c-7360-4883-a7fe-39935ef515a0,Student,'28
b3a61855-ff71-41a2-95e2-8324cc17182b,Student,'27
a2c68231-b21c-4eb8-a8e7-c36704d46a4a,Staff,Provosts Office
74153f53-fc9b-4238-8ce0-e43f7401ef44,Student,'28
db7f0577-6568-43eb-8679-2807bceba367,Student,'26
5932269a-8e5a-4f46-bb1a-876daa7844ea,Student,'23
1f6970fe-bdb8-4dc6-b7b3-ee27a83305e0,Student,'25
bfb730a3-bad4-4c9b-bb32-5024468a98b4,Student,GR
39f6acbe-0988-4ef4-8033-9172ca27926b,Student,GR
14774476-7b4d-42b9-840f-4d7005669e22,Student,'26
8086eb1b-7902-4536-a819-124d5e00e41d,Student,'25
1b3701e9-3de5-43dd-8ed1-279df7457ced,Student,'27
dd0768a5-d90e-4505-8134-8ef09a0faf87,Student,'26
44391683-c7b7-45bd-bfc5-d45f831359b4,Student,'27
8abef105-2c64-4ee0-ab56-917a76f89138,Student,'27
3c885bd1-14f8-4b59-a714-5f3fa3917d91,Student,'28
ca0567ee-1763-45d3-ac13-9bad261a945c,Student,'27
ea14abc4-c2d8-4d16-9c21-97d894493d5d,Student,'26
0a17353c-27e2-4154-b69e-d923947740db,Student,'25
d1f95ffd-d988-419c-bb31-cb2b9990ec0f,Student,'27
089e782a-5cbd-4a99-8ce9-a6deddf85a76,Student,'27
0fdbd6f1-c300-495c-9999-36b2a35c0215,Student,'25
3f899fe3-00fd-4bf6-b323-15d934ca7c24,Staff,Dart College Fund
84123faa-722d-41ee-8cfa-5baaa62bf56f,Student,'28
080d02ee-4e9a-4ef5-8e30-288b4e446031,Staff,Thayer School
3e3abbc4-3d83-4e65-b02e-04df43242dad,Faculty,Thayer School
259da7ec-b2d0-4563-a9c8-e3ec898bd46f,Staff,PBS
50d2406a-d63c-47a9-8a9c-a409a9fdeae5,Student,'25
50bdb053-0e65-4df4-a2ad-b1056d50d665,Student,'25
b4846afa-d685-4809-aa43-dd5562585390,Student,'26
1d592940-50d1-4aed-b695-97a9be430957,Student,GR
bcbd4bc8-9ac3-4dbe-a66c-45c1674b9e8c,Faculty,Middle Eastern Studies
27d3b412-b344-4fb1-b3fa-043928f18e4a,Staff,Biomedical Research
